Algo	Type	runs	id	iterations	Found	time											
SSGA	Combined 	4	106	0	 false 	0.000											
SSGA	Combined 	5	106	0	 false 	0.000											
SSGA	Combined 	6	106	0	 false 	0.000											
SSGA	Combined 	7	106	0	 false 	0.000											
SSGA	Combined 	8	106	0	 false 	0.000											
SSGA	Combined 	9	106	0	 false 	0.000											
SSGA	Combined 	10	106	0	 false 	0.000											
SSGA	Combined 	11	106	0	 false 	0.000											
SSGA	Combined 	12	106	0	 false 	0.000											
SSGA	Combined 	13	106	0	 false 	0.000											
SSGA	Combined 	14	106	0	 false 	0.000											
SSGA	Combined 	15	106	0	 false 	0.000											
SSGA	Combined 	16	106	0	 false 	0.000											
SSGA	Combined 	17	106	0	 false 	0.000											
SSGA	Combined 	18	106	0	 false 	0.000											
SSGA	Combined 	19	106	0	 false 	0.000											
SSGA	Combined 	20	106	0	 false 	0.000											
SSGA	Combined 	21	106	0	 false 	0.000											
SSGA	Combined 	22	106	0	 false 	0.000											
SSGA	Combined 	23	106	0	 false 	0.000											
SSGA	Combined 	24	106	0	 false 	0.000											
SSGA	Combined 	25	106	0	 false 	0.000											
SSGA	Combined 	26	106	0	 false 	0.000											
SSGA	Combined 	27	106	0	 false 	0.000											
SSGA	Combined 	28	106	0	 false 	0.000											
SSGA	Combined 	29	106	0	 false 	0.000											
SSGA	Combined 	30	106	0	 false 	0.000											
SSGA	Combined 	31	106	0	 false 	0.000											
SSGA	Combined 	32	106	0	 false 	0.000											
SSGA	Combined 	33	106	0	 false 	0.000											
SSGA	Combined 	34	106	0	 false 	0.000											
SSGA	Combined 	35	106	0	 false 	0.000											
SSGA	Combined 	36	106	0	 false 	0.000											
SSGA	Combined 	37	106	0	 false 	0.000											
SSGA	Combined 	38	106	0	 false 	0.000											
SSGA	Combined 	39	106	0	 false 	0.000											
SSGA	Combined 	40	106	0	 false 	0.000											
SSGA	Combined 	41	106	0	 false 	0.000											
SSGA	Combined 	42	106	0	 false 	0.000											
SSGA	Combined 	43	106	0	 false 	0.000											
SSGA	Combined 	44	106	0	 false 	0.000											
SSGA	Combined 	45	106	0	 false 	0.000											
SSGA	Combined 	46	106	0	 false 	0.000											
SSGA	Combined 	47	106	0	 false 	0.000											
SSGA	Combined 	48	106	0	 false 	0.000											
SSGA	Combined 	49	106	0	 false 	0.000											
SSGA	Combined 	50	106	0	 false 	0.000											
SSGA	Combined 	51	106	0	 false 	0.000											
SSGA	Combined 	52	106	0	 false 	0.000											
SSGA	Combined 	53	106	0	 false 	0.000											
SSGA	Combined 	54	106	0	 false 	0.000											
SSGA	Combined 	55	106	0	 false 	0.000											
SSGA	Combined 	56	106	0	 false 	0.000											
SSGA	Combined 	57	106	0	 false 	0.000											
SSGA	Combined 	58	106	0	 false 	0.000											
SSGA	Combined 	59	106	0	 false 	0.000											
SSGA	Combined 	60	106	0	 false 	0.000											
SSGA	Combined 	61	106	0	 false 	0.000											
SSGA	Combined 	62	106	0	 false 	0.000											
SSGA	Combined 	63	106	0	 false 	0.000											
SSGA	Combined 	64	106	0	 false 	0.000											
SSGA	Combined 	65	106	0	 false 	0.000											
SSGA	Combined 	66	106	0	 false 	0.000											
SSGA	Combined 	67	106	0	 false 	0.000											
SSGA	Combined 	68	106	0	 false 	0.000											
SSGA	Combined 	69	106	0	 false 	0.000											
SSGA	Combined 	70	106	0	 false 	0.000											
SSGA	Combined 	71	106	0	 false 	0.000											
SSGA	Combined 	72	106	0	 false 	0.000											
SSGA	Combined 	73	106	0	 false 	0.000											
SSGA	Combined 	74	106	0	 false 	0.000											
SSGA	Combined 	75	106	0	 false 	0.000											
SSGA	Combined 	76	106	0	 false 	0.000											
SSGA	Combined 	77	106	0	 false 	0.000											
SSGA	Combined 	78	106	0	 false 	0.000											
SSGA	Combined 	79	106	0	 false 	0.000											
SSGA	Combined 	80	106	0	 false 	0.000											
SSGA	Combined 	81	106	0	 false 	0.000											
SSGA	Combined 	82	106	0	 false 	0.000											
SSGA	Combined 	83	106	0	 false 	0.000											
SSGA	Combined 	84	106	0	 false 	0.000											
SSGA	Combined 	85	106	0	 false 	0.000											
SSGA	Combined 	86	106	0	 false 	0.000											
SSGA	Combined 	87	106	0	 false 	0.000											
SSGA	Combined 	88	106	0	 false 	0.000											
SSGA	Combined 	89	106	0	 false 	0.000											
SSGA	Combined 	90	106	0	 false 	0.000											
SSGA	Combined 	91	106	0	 false 	0.000											
SSGA	Combined 	92	106	0	 false 	0.000											
SSGA	Combined 	93	106	0	 false 	0.000											
SSGA	Combined 	94	106	0	 false 	0.000											
SSGA	Combined 	95	106	0	 false 	0.000											
SSGA	Combined 	96	106	0	 false 	0.000											
SSGA	Combined 	97	106	0	 false 	0.000											
SSGA	Combined 	98	106	0	 false 	0.000											
SSGA	Combined 	99	106	0	 false 	0.000											
SSGA	Combined 	0	107	0	 false 	0.000											
SSGA	Combined 	1	107	0	 false 	0.000											
SSGA	Combined 	2	107	0	 false 	0.000											
SSGA	Combined 	3	107	0	 false 	0.000											
SSGA	Combined 	4	107	0	 false 	0.000											
SSGA	Combined 	5	107	0	 false 	0.000											
SSGA	Combined 	6	107	0	 false 	0.000											
SSGA	Combined 	7	107	0	 false 	0.000											
SSGA	Combined 	8	107	0	 false 	0.000											
SSGA	Combined 	9	107	0	 false 	0.000											
SSGA	Combined 	10	107	0	 false 	0.000											
SSGA	Combined 	11	107	0	 false 	0.000											
SSGA	Combined 	12	107	0	 false 	0.000											
SSGA	Combined 	13	107	0	 false 	0.000											
SSGA	Combined 	14	107	0	 false 	0.000											
SSGA	Combined 	15	107	0	 false 	0.000											
SSGA	Combined 	16	107	0	 false 	0.000											
SSGA	Combined 	17	107	0	 false 	0.000											
SSGA	Combined 	18	107	0	 false 	0.000											
SSGA	Combined 	19	107	0	 false 	0.000											
SSGA	Combined 	20	107	0	 false 	0.000											
SSGA	Combined 	21	107	0	 false 	0.000											
SSGA	Combined 	22	107	0	 false 	0.000											
SSGA	Combined 	23	107	0	 false 	0.000											
SSGA	Combined 	24	107	0	 false 	0.000											
SSGA	Combined 	25	107	0	 false 	0.000											
SSGA	Combined 	26	107	0	 false 	0.000											
SSGA	Combined 	27	107	0	 false 	0.000											
SSGA	Combined 	28	107	0	 false 	0.000											
SSGA	Combined 	29	107	0	 false 	0.000											
SSGA	Combined 	30	107	0	 false 	0.000											
SSGA	Combined 	31	107	0	 false 	0.000											
SSGA	Combined 	32	107	0	 false 	0.000											
SSGA	Combined 	33	107	0	 false 	0.000											
SSGA	Combined 	34	107	0	 false 	0.000											
SSGA	Combined 	35	107	0	 false 	0.000											
SSGA	Combined 	36	107	0	 false 	0.000											
SSGA	Combined 	37	107	0	 false 	0.000											
SSGA	Combined 	38	107	0	 false 	0.000											
SSGA	Combined 	39	107	0	 false 	0.000											
SSGA	Combined 	40	107	0	 false 	0.000											
SSGA	Combined 	41	107	0	 false 	0.000											
SSGA	Combined 	42	107	0	 false 	0.000											
SSGA	Combined 	43	107	0	 false 	0.000											
SSGA	Combined 	44	107	0	 false 	0.000											
SSGA	Combined 	45	107	0	 false 	0.000											
SSGA	Combined 	46	107	0	 false 	0.000											
SSGA	Combined 	47	107	0	 false 	0.000											
SSGA	Combined 	48	107	0	 false 	0.000											
SSGA	Combined 	49	107	0	 false 	0.000											
SSGA	Combined 	50	107	0	 false 	0.000											
SSGA	Combined 	51	107	0	 false 	0.000											
SSGA	Combined 	52	107	0	 false 	0.000											
SSGA	Combined 	53	107	0	 false 	0.000											
SSGA	Combined 	54	107	0	 false 	0.000											
SSGA	Combined 	55	107	0	 false 	0.000											
SSGA	Combined 	56	107	0	 false 	0.000											
SSGA	Combined 	57	107	0	 false 	0.000											
SSGA	Combined 	58	107	0	 false 	0.000											
SSGA	Combined 	59	107	0	 false 	0.000											
SSGA	Combined 	60	107	0	 false 	0.000											
SSGA	Combined 	61	107	0	 false 	0.000											
SSGA	Combined 	62	107	0	 false 	0.000											
SSGA	Combined 	63	107	0	 false 	0.000											
SSGA	Combined 	64	107	0	 false 	0.000											
SSGA	Combined 	65	107	0	 false 	0.000											
SSGA	Combined 	66	107	0	 false 	0.000											
SSGA	Combined 	67	107	0	 false 	0.000											
SSGA	Combined 	68	107	0	 false 	0.000											
SSGA	Combined 	69	107	0	 false 	0.000											
SSGA	Combined 	70	107	0	 false 	0.000											
SSGA	Combined 	71	107	0	 false 	0.000											
SSGA	Combined 	72	107	0	 false 	0.000											
SSGA	Combined 	73	107	0	 false 	0.000											
SSGA	Combined 	74	107	0	 false 	0.000											
SSGA	Combined 	75	107	0	 false 	0.000											
SSGA	Combined 	76	107	0	 false 	0.000											
SSGA	Combined 	77	107	0	 false 	0.000											
SSGA	Combined 	78	107	0	 false 	0.000											
SSGA	Combined 	79	107	0	 false 	0.000											
SSGA	Combined 	80	107	0	 false 	0.000											
SSGA	Combined 	81	107	0	 false 	0.000											
SSGA	Combined 	82	107	0	 false 	0.000											
SSGA	Combined 	83	107	0	 false 	0.000											
SSGA	Combined 	84	107	0	 false 	0.000											
SSGA	Combined 	85	107	0	 false 	0.000											
SSGA	Combined 	86	107	0	 false 	0.000											
SSGA	Combined 	87	107	0	 false 	0.000											
SSGA	Combined 	88	107	0	 false 	0.000											
SSGA	Combined 	89	107	0	 false 	0.000											
SSGA	Combined 	90	107	0	 false 	0.000											
SSGA	Combined 	91	107	0	 false 	0.000											
SSGA	Combined 	92	107	0	 false 	0.000											
SSGA	Combined 	93	107	0	 false 	0.000											
SSGA	Combined 	94	107	0	 false 	0.000											
SSGA	Combined 	95	107	0	 false 	0.000											
SSGA	Combined 	96	107	0	 false 	0.000											
SSGA	Combined 	97	107	0	 false 	0.000											
SSGA	Combined 	98	107	0	 false 	0.000											
SSGA	Combined 	99	107	0	 false 	0.000											
RS	Combined 	0	0	1	 true 	0.224											
RS	Combined 	1	0	1	 true 	0.487											
RS	Combined 	2	0	1	 true 	0.161											
RS	Combined 	3	0	1	 true 	0.261											
RS	Combined 	4	0	1	 true 	0.714											
RS	Combined 	5	0	1	 true 	0.838											
RS	Combined 	6	0	1	 true 	0.552											
RS	Combined 	7	0	1	 true 	0.203											
RS	Combined 	8	0	1	 true 	0.746											
RS	Combined 	9	0	1	 true 	0.765											
RS	Combined 	10	0	1	 true 	0.784											
RS	Combined 	11	0	1	 true 	0.919											
RS	Combined 	12	0	1	 true 	0.349											
RS	Combined 	13	0	1	 true 	0.551											
RS	Combined 	14	0	1	 true 	0.307											
RS	Combined 	15	0	1	 true 	0.532											
RS	Combined 	16	0	1	 true 	0.477											
RS	Combined 	17	0	1	 true 	0.597											
RS	Combined 	18	0	1	 true 	0.835											
RS	Combined 	19	0	1	 true 	0.436											
RS	Combined 	20	0	1	 true 	0.247											
RS	Combined 	21	0	1	 true 	1.027											
RS	Combined 	22	0	1	 true 	0.603											
RS	Combined 	23	0	1	 true 	0.214											
RS	Combined 	24	0	1	 true 	0.158											
RS	Combined 	25	0	1	 true 	0.716											
RS	Combined 	26	0	1	 true 	0.280											
RS	Combined 	27	0	1	 true 	0.700											
RS	Combined 	28	0	1	 true 	0.553											
RS	Combined 	29	0	1	 true 	0.170											
RS	Combined 	30	0	1	 true 	0.221											
RS	Combined 	31	0	1	 true 	0.747											
RS	Combined 	32	0	1	 true 	0.870											
RS	Combined 	33	0	1	 true 	0.334											
RS	Combined 	34	0	1	 true 	0.089											
RS	Combined 	35	0	1	 true 	0.390											
RS	Combined 	36	0	1	 true 	0.625											
RS	Combined 	37	0	1	 true 	1.039											
RS	Combined 	38	0	1	 true 	0.073											
RS	Combined 	39	0	1	 true 	0.501											
RS	Combined 	40	0	1	 true 	0.750											
RS	Combined 	41	0	1	 true 	0.778											
RS	Combined 	42	0	1	 true 	0.556											
RS	Combined 	43	0	1	 true 	0.854											
RS	Combined 	44	0	1	 true 	0.167											
RS	Combined 	45	0	1	 true 	0.136											
RS	Combined 	46	0	1	 true 	1.019											
RS	Combined 	47	0	1	 true 	0.422											
RS	Combined 	48	0	1	 true 	0.591											
RS	Combined 	49	0	1	 true 	0.116											
RS	Combined 	50	0	1	 true 	0.782											
RS	Combined 	51	0	1	 true 	0.353											
RS	Combined 	52	0	1	 true 	0.261											
RS	Combined 	53	0	1	 true 	0.081											
RS	Combined 	54	0	1	 true 	0.718											
RS	Combined 	55	0	1	 true 	0.111											
RS	Combined 	56	0	1	 true 	0.104											
RS	Combined 	57	0	1	 true 	0.484											
RS	Combined 	58	0	1	 true 	0.314											
RS	Combined 	59	0	1	 true 	0.828											
RS	Combined 	60	0	1	 true 	1.009											
RS	Combined 	61	0	1	 true 	0.747											
RS	Combined 	62	0	1	 true 	0.882											
RS	Combined 	63	0	1	 true 	0.837											
RS	Combined 	64	0	1	 true 	0.926											
RS	Combined 	65	0	1	 true 	0.751											
RS	Combined 	66	0	1	 true 	0.489											
RS	Combined 	67	0	1	 true 	0.888											
RS	Combined 	68	0	1	 true 	0.651											
RS	Combined 	69	0	1	 true 	0.847											
RS	Combined 	70	0	1	 true 	0.941											
RS	Combined 	71	0	1	 true 	0.328											
RS	Combined 	72	0	1	 true 	0.860											
RS	Combined 	73	0	1	 true 	0.872											
RS	Combined 	74	0	1	 true 	0.346											
RS	Combined 	75	0	1	 true 	0.356											
RS	Combined 	76	0	1	 true 	0.247											
RS	Combined 	77	0	1	 true 	0.459											
RS	Combined 	78	0	1	 true 	0.147											
RS	Combined 	79	0	1	 true 	0.373											
RS	Combined 	80	0	1	 true 	0.062											
RS	Combined 	81	0	1	 true 	0.839											
RS	Combined 	82	0	1	 true 	0.723											
RS	Combined 	83	0	1	 true 	0.340											
RS	Combined 	84	0	1	 true 	0.386											
RS	Combined 	85	0	1	 true 	0.324											
RS	Combined 	86	0	1	 true 	0.166											
RS	Combined 	87	0	1	 true 	0.885											
RS	Combined 	88	0	1	 true 	0.328											
RS	Combined 	89	0	1	 true 	0.856											
RS	Combined 	90	0	1	 true 	0.168											
RS	Combined 	91	0	1	 true 	0.926											
RS	Combined 	92	0	1	 true 	0.280											
RS	Combined 	93	0	1	 true 	0.424											
RS	Combined 	94	0	1	 true 	0.114											
RS	Combined 	95	0	1	 true 	0.370											
RS	Combined 	96	0	1	 true 	0.911											
RS	Combined 	97	0	1	 true 	0.228											
RS	Combined 	98	0	1	 true 	0.359											
RS	Combined 	99	0	1	 true 	0.997											
RS	Combined 	0	1	1	 true 	0.808											
RS	Combined 	1	1	1	 true 	0.450											
RS	Combined 	2	1	1	 true 	0.894											
RS	Combined 	3	1	1	 true 	0.275											
RS	Combined 	4	1	1	 true 	0.222											
RS	Combined 	5	1	1	 true 	0.051											
RS	Combined 	6	1	1	 true 	0.219											
RS	Combined 	7	1	1	 true 	0.215											
RS	Combined 	8	1	1	 true 	0.418											
RS	Combined 	9	1	1	 true 	0.356											
RS	Combined 	10	1	1	 true 	0.526											
RS	Combined 	11	1	1	 true 	0.865											
RS	Combined 	12	1	1	 true 	0.463											
RS	Combined 	13	1	1	 true 	0.490											
RS	Combined 	14	1	1	 true 	0.476											
RS	Combined 	15	1	1	 true 	0.949											
RS	Combined 	16	1	1	 true 	0.180											
RS	Combined 	17	1	1	 true 	0.573											
RS	Combined 	18	1	1	 true 	0.948											
RS	Combined 	19	1	1	 true 	0.139											
RS	Combined 	20	1	1	 true 	0.855											
RS	Combined 	21	1	1	 true 	0.248											
RS	Combined 	22	1	1	 true 	0.964											
RS	Combined 	23	1	1	 true 	0.312											
RS	Combined 	24	1	1	 true 	0.324											
RS	Combined 	25	1	1	 true 	0.279											
RS	Combined 	26	1	1	 true 	0.728											
RS	Combined 	27	1	1	 true 	0.186											
RS	Combined 	28	1	1	 true 	0.868											
RS	Combined 	29	1	1	 true 	0.682											
RS	Combined 	30	1	1	 true 	0.670											
RS	Combined 	31	1	1	 true 	0.548											
RS	Combined 	32	1	1	 true 	0.619											
RS	Combined 	33	1	1	 true 	0.811											
RS	Combined 	34	1	1	 true 	0.915											
RS	Combined 	35	1	1	 true 	0.653											
RS	Combined 	36	1	1	 true 	0.355											
RS	Combined 	37	1	1	 true 	0.561											
RS	Combined 	38	1	1	 true 	0.924											
RS	Combined 	39	1	1	 true 	0.885											
RS	Combined 	40	1	1	 true 	0.484											
RS	Combined 	41	1	1	 true 	0.739											
RS	Combined 	42	1	1	 true 	0.425											
RS	Combined 	43	1	1	 true 	0.284											
RS	Combined 	44	1	1	 true 	0.052											
RS	Combined 	45	1	1	 true 	0.369											
RS	Combined 	46	1	1	 true 	0.404											
RS	Combined 	47	1	1	 true 	0.654											
RS	Combined 	48	1	1	 true 	0.473											
RS	Combined 	49	1	1	 true 	0.825											
RS	Combined 	50	1	1	 true 	0.257											
RS	Combined 	51	1	1	 true 	0.546											
RS	Combined 	52	1	1	 true 	0.652											
RS	Combined 	53	1	1	 true 	0.999											
RS	Combined 	54	1	1	 true 	0.616											
RS	Combined 	55	1	1	 true 	0.875											
RS	Combined 	56	1	1	 true 	0.733											
RS	Combined 	57	1	1	 true 	0.975											
RS	Combined 	58	1	1	 true 	0.862											
RS	Combined 	59	1	1	 true 	0.890											
RS	Combined 	60	1	1	 true 	0.879											
RS	Combined 	61	1	1	 true 	1.019											
RS	Combined 	62	1	1	 true 	0.103											
RS	Combined 	63	1	1	 true 	0.566											
RS	Combined 	64	1	1	 true 	0.857											
RS	Combined 	65	1	1	 true 	0.833											
RS	Combined 	66	1	1	 true 	0.667											
RS	Combined 	67	1	1	 true 	0.065											
RS	Combined 	68	1	1	 true 	0.697											
RS	Combined 	69	1	1	 true 	0.085											
RS	Combined 	70	1	1	 true 	0.077											
RS	Combined 	71	1	1	 true 	0.172											
RS	Combined 	72	1	1	 true 	0.411											
RS	Combined 	73	1	1	 true 	1.009											
RS	Combined 	74	1	1	 true 	0.878											
RS	Combined 	75	1	1	 true 	0.713											
RS	Combined 	76	1	1	 true 	0.128											
RS	Combined 	77	1	1	 true 	0.435											
RS	Combined 	78	1	1	 true 	0.190											
RS	Combined 	79	1	1	 true 	0.059											
RS	Combined 	80	1	1	 true 	0.231											
RS	Combined 	81	1	1	 true 	0.480											
RS	Combined 	82	1	1	 true 	0.261											
RS	Combined 	83	1	1	 true 	0.927											
RS	Combined 	84	1	1	 true 	0.650											
RS	Combined 	85	1	1	 true 	0.494											
RS	Combined 	86	1	1	 true 	0.120											
RS	Combined 	87	1	1	 true 	0.324											
RS	Combined 	88	1	1	 true 	0.416											
RS	Combined 	89	1	1	 true 	0.419											
RS	Combined 	90	1	1	 true 	0.743											
RS	Combined 	91	1	1	 true 	0.845											
RS	Combined 	92	1	1	 true 	0.467											
RS	Combined 	93	1	1	 true 	0.246											
RS	Combined 	94	1	1	 true 	0.913											
RS	Combined 	95	1	1	 true 	0.761											
RS	Combined 	96	1	1	 true 	0.560											
RS	Combined 	97	1	1	 true 	0.194											
RS	Combined 	98	1	1	 true 	0.921											
RS	Combined 	99	1	1	 true 	0.360											
RS	Combined 	0	2	0	 false 	0.000											
RS	Combined 	1	2	0	 false 	0.000											
RS	Combined 	2	2	0	 false 	0.000											
RS	Combined 	3	2	0	 false 	0.000											
RS	Combined 	4	2	0	 false 	0.000											
RS	Combined 	5	2	0	 false 	0.000											
RS	Combined 	6	2	0	 false 	0.000											
RS	Combined 	7	2	0	 false 	0.000											
RS	Combined 	8	2	0	 false 	0.000											
RS	Combined 	9	2	0	 false 	0.000											
RS	Combined 	10	2	0	 false 	0.000											
RS	Combined 	11	2	0	 false 	0.000											
RS	Combined 	12	2	0	 false 	0.000											
RS	Combined 	13	2	0	 false 	0.000											
RS	Combined 	14	2	0	 false 	0.000											
RS	Combined 	15	2	0	 false 	0.000											
RS	Combined 	16	2	0	 false 	0.000											
RS	Combined 	17	2	0	 false 	0.000											
RS	Combined 	18	2	0	 false 	0.000											
RS	Combined 	19	2	0	 false 	0.000											
RS	Combined 	20	2	0	 false 	0.000											
RS	Combined 	21	2	0	 false 	0.000											
RS	Combined 	22	2	0	 false 	0.000											
RS	Combined 	23	2	0	 false 	0.000											
RS	Combined 	24	2	0	 false 	0.000											
RS	Combined 	25	2	0	 false 	0.000											
RS	Combined 	26	2	0	 false 	0.000											
RS	Combined 	27	2	0	 false 	0.000											
RS	Combined 	28	2	0	 false 	0.000											
RS	Combined 	29	2	0	 false 	0.000											
RS	Combined 	30	2	0	 false 	0.000											
RS	Combined 	31	2	0	 false 	0.000											
RS	Combined 	32	2	0	 false 	0.000											
RS	Combined 	33	2	0	 false 	0.000											
RS	Combined 	34	2	0	 false 	0.000											
RS	Combined 	35	2	0	 false 	0.000											
RS	Combined 	36	2	0	 false 	0.000											
RS	Combined 	37	2	0	 false 	0.000											
RS	Combined 	38	2	0	 false 	0.000											
RS	Combined 	39	2	0	 false 	0.000											
RS	Combined 	40	2	0	 false 	0.000											
RS	Combined 	41	2	0	 false 	0.000											
RS	Combined 	42	2	0	 false 	0.000											
RS	Combined 	43	2	0	 false 	0.000											
RS	Combined 	44	2	0	 false 	0.000											
RS	Combined 	45	2	0	 false 	0.000											
RS	Combined 	46	2	0	 false 	0.000											
RS	Combined 	47	2	0	 false 	0.000											
RS	Combined 	48	2	0	 false 	0.000											
RS	Combined 	49	2	0	 false 	0.000											
RS	Combined 	50	2	0	 false 	0.000											
RS	Combined 	51	2	0	 false 	0.000											
RS	Combined 	52	2	0	 false 	0.000											
RS	Combined 	53	2	0	 false 	0.000											
RS	Combined 	54	2	0	 false 	0.000											
RS	Combined 	55	2	0	 false 	0.000											
RS	Combined 	56	2	0	 false 	0.000											
RS	Combined 	57	2	0	 false 	0.000											
RS	Combined 	58	2	0	 false 	0.000											
RS	Combined 	59	2	0	 false 	0.000											
RS	Combined 	60	2	0	 false 	0.000											
RS	Combined 	61	2	0	 false 	0.000											
RS	Combined 	62	2	0	 false 	0.000											
RS	Combined 	63	2	0	 false 	0.000											
RS	Combined 	64	2	0	 false 	0.000											
RS	Combined 	65	2	0	 false 	0.000											
RS	Combined 	66	2	0	 false 	0.000											
RS	Combined 	67	2	0	 false 	0.000											
RS	Combined 	68	2	0	 false 	0.000											
RS	Combined 	69	2	0	 false 	0.000											
RS	Combined 	70	2	0	 false 	0.000											
RS	Combined 	71	2	0	 false 	0.000											
RS	Combined 	72	2	0	 false 	0.000											
RS	Combined 	73	2	0	 false 	0.000											
RS	Combined 	74	2	0	 false 	0.000											
RS	Combined 	75	2	0	 false 	0.000											
RS	Combined 	76	2	0	 false 	0.000											
RS	Combined 	77	2	0	 false 	0.000											
RS	Combined 	78	2	0	 false 	0.000											
RS	Combined 	79	2	0	 false 	0.000											
RS	Combined 	80	2	0	 false 	0.000											
RS	Combined 	81	2	0	 false 	0.000											
RS	Combined 	82	2	0	 false 	0.000											
RS	Combined 	83	2	0	 false 	0.000											
RS	Combined 	84	2	0	 false 	0.000											
RS	Combined 	85	2	0	 false 	0.000											
RS	Combined 	86	2	0	 false 	0.000											
RS	Combined 	87	2	0	 false 	0.000											
RS	Combined 	88	2	0	 false 	0.000											
RS	Combined 	89	2	0	 false 	0.000											
RS	Combined 	90	2	0	 false 	0.000											
RS	Combined 	91	2	0	 false 	0.000											
RS	Combined 	92	2	0	 false 	0.000											
RS	Combined 	93	2	0	 false 	0.000											
RS	Combined 	94	2	0	 false 	0.000											
RS	Combined 	95	2	0	 false 	0.000											
RS	Combined 	96	2	0	 false 	0.000											
RS	Combined 	97	2	0	 false 	0.000											
RS	Combined 	98	2	0	 false 	0.000											
RS	Combined 	99	2	0	 false 	0.000											
RS	Combined 	0	3	0	 false 	0.000											
RS	Combined 	1	3	0	 false 	0.000											
RS	Combined 	2	3	0	 false 	0.000											
RS	Combined 	3	3	0	 false 	0.000											
RS	Combined 	4	3	0	 false 	0.000											
RS	Combined 	5	3	0	 false 	0.000											
RS	Combined 	6	3	0	 false 	0.000											
RS	Combined 	7	3	0	 false 	0.000											
RS	Combined 	8	3	0	 false 	0.000											
RS	Combined 	9	3	0	 false 	0.000											
RS	Combined 	10	3	0	 false 	0.000											
RS	Combined 	11	3	0	 false 	0.000											
RS	Combined 	12	3	0	 false 	0.000											
RS	Combined 	13	3	0	 false 	0.000											
RS	Combined 	14	3	0	 false 	0.000											
RS	Combined 	15	3	0	 false 	0.000											
RS	Combined 	16	3	0	 false 	0.000											
RS	Combined 	17	3	0	 false 	0.000											
RS	Combined 	18	3	0	 false 	0.000											
RS	Combined 	19	3	0	 false 	0.000											
RS	Combined 	20	3	0	 false 	0.000											
RS	Combined 	21	3	0	 false 	0.000											
RS	Combined 	22	3	0	 false 	0.000											
RS	Combined 	23	3	0	 false 	0.000											
RS	Combined 	24	3	0	 false 	0.000											
RS	Combined 	25	3	0	 false 	0.000											
RS	Combined 	26	3	0	 false 	0.000											
RS	Combined 	27	3	0	 false 	0.000											
RS	Combined 	28	3	0	 false 	0.000											
RS	Combined 	29	3	0	 false 	0.000											
RS	Combined 	30	3	0	 false 	0.000											
RS	Combined 	31	3	0	 false 	0.000											
RS	Combined 	32	3	0	 false 	0.000											
RS	Combined 	33	3	0	 false 	0.000											
RS	Combined 	34	3	0	 false 	0.000											
RS	Combined 	35	3	0	 false 	0.000											
RS	Combined 	36	3	0	 false 	0.000											
RS	Combined 	37	3	0	 false 	0.000											
RS	Combined 	38	3	0	 false 	0.000											
RS	Combined 	39	3	0	 false 	0.000											
RS	Combined 	40	3	0	 false 	0.000											
RS	Combined 	41	3	0	 false 	0.000											
RS	Combined 	42	3	0	 false 	0.000											
RS	Combined 	43	3	0	 false 	0.000											
RS	Combined 	44	3	0	 false 	0.000											
RS	Combined 	45	3	0	 false 	0.000											
RS	Combined 	46	3	0	 false 	0.000											
RS	Combined 	47	3	0	 false 	0.000											
RS	Combined 	48	3	0	 false 	0.000											
RS	Combined 	49	3	0	 false 	0.000											
RS	Combined 	50	3	0	 false 	0.000											
RS	Combined 	51	3	0	 false 	0.000											
RS	Combined 	52	3	0	 false 	0.000											
RS	Combined 	53	3	0	 false 	0.000											
RS	Combined 	54	3	0	 false 	0.000											
RS	Combined 	55	3	0	 false 	0.000											
RS	Combined 	56	3	0	 false 	0.000											
RS	Combined 	57	3	0	 false 	0.000											
RS	Combined 	58	3	0	 false 	0.000											
RS	Combined 	59	3	0	 false 	0.000											
RS	Combined 	60	3	0	 false 	0.000											
RS	Combined 	61	3	0	 false 	0.000											
RS	Combined 	62	3	0	 false 	0.000											
RS	Combined 	63	3	0	 false 	0.000											
RS	Combined 	64	3	0	 false 	0.000											
RS	Combined 	65	3	0	 false 	0.000											
RS	Combined 	66	3	0	 false 	0.000											
RS	Combined 	67	3	0	 false 	0.000											
RS	Combined 	68	3	0	 false 	0.000											
RS	Combined 	69	3	0	 false 	0.000											
RS	Combined 	70	3	0	 false 	0.000											
RS	Combined 	71	3	0	 false 	0.000											
RS	Combined 	72	3	0	 false 	0.000											
RS	Combined 	73	3	0	 false 	0.000											
RS	Combined 	74	3	0	 false 	0.000											
RS	Combined 	75	3	0	 false 	0.000											
RS	Combined 	76	3	0	 false 	0.000											
RS	Combined 	77	3	0	 false 	0.000											
RS	Combined 	78	3	0	 false 	0.000											
RS	Combined 	79	3	0	 false 	0.000											
RS	Combined 	80	3	0	 false 	0.000											
RS	Combined 	81	3	0	 false 	0.000											
RS	Combined 	82	3	0	 false 	0.000											
RS	Combined 	83	3	0	 false 	0.000											
RS	Combined 	84	3	0	 false 	0.000											
RS	Combined 	85	3	0	 false 	0.000											
RS	Combined 	86	3	0	 false 	0.000											
RS	Combined 	87	3	0	 false 	0.000											
RS	Combined 	88	3	0	 false 	0.000											
RS	Combined 	89	3	0	 false 	0.000											
RS	Combined 	90	3	0	 false 	0.000											
RS	Combined 	91	3	0	 false 	0.000											
RS	Combined 	92	3	0	 false 	0.000											
RS	Combined 	93	3	0	 false 	0.000											
